CalcLocation,Name,Address,City,State,Zip,formated_phone,Status,Icon,Type
"34.07933200,-117.89054300",CVS Pharmacy #09146,575 S Citrus Ave,Covina,CA,917232930,626-331-0036,open,small_green,Pharmacy
"34.13663800,-117.25344300",CVS Pharmacy #09341,1540 E HIGHLAND AVE,SAN BERNARDINO,CA,92404,909-886-4981,open,small_green,Pharmacy
"33.76924100,-118.36636900",CVS Pharmacy #09607,901 SILVER SPUR RD,ROLLING HILLS ESTATES,CA,90274,310-377-6745,open,small_green,Pharmacy
"32.81965900,-117.17864600",CVS Pharmacy #07962,5685 BALBOA AVE,SAN DIEGO,CA,92111,858-279-2860,open,small_green,Pharmacy
"32.77754100,-117.01159700",CVS Pharmacy #09169,"5500 GROSSMONT CENTER DR, BLDG P",LA MESA,CA,91942,619-462-9592,open,small_green,Pharmacy
"34.07588600,-118.37351700",Eddie's Pharmacy,8408 Beverly Blvd,Los Angeles,CA,900483402,310-358-2400,open,small_green,Pharmacy
"38.28975000,-121.30737500",RALEY'S PHARMACY #302,10430 TWIN CITIES ROAD,GALT,CA,956329032,209-745-4881,open,small_green,Pharmacy
"34.05126000,-118.21730000",White Memorial Medical Plaza Pharmacy,1701 East Cesar E Chavez Avenue Suite 109,Los Angeles,CA,90033,323-221-6000,open,small_green,Pharmacy
"34.16929100,-118.09850300",PHOENIX PHARMACY,2523 E WASHINGTON BLVD,PASADENA,CA,911042044,626-791-7600,not participating,measle_white,Pharmacy
"34.05374000,-118.30883000",YEH'S PHARMACY II,966 S WESTERN AVE STE 103,LOS ANGELES,CA,90006,323-733-7788,not participating,measle_white,Pharmacy
"37.78269500,-122.42034000",WALGREENS #2153,790 VAN NESS AVE,SAN FRANCISCO,CA,941023218,415-292-6155,open,small_green,Pharmacy
"34.69510500,-118.17176200",WALMART PHARMACY 10-1563,44665 VALLEY CENTRAL WAY,LANCASTER,CA,935346500,661-940-8891,open,small_green,Pharmacy
"38.57973700,-121.52964800",RALEY'S PHARMACY #448,1601 WEST CAPITOL AVENUE,WEST SACRAMENTO,CA,95691,916-372-3111,open,small_green,Pharmacy
"38.65247200,-121.29190700",RALEY'S PHARMACY #417,4840 SAN JUAN AVENUE,FAIR OAKS,CA,95628,916-966-2266,open,small_green,Pharmacy
"40.17764900,-122.23520200",RALEY'S PHARMACY #233,725 SOUTH MAIN STREET,RED BLUFF,CA,960804338,530-527-2137,open,small_green,Pharmacy
"33.81966200,-118.32147800",RITE AID PHARMACY 05491,2240 WEST SEPULVEDA BOULEVARD,TORRANCE,CA,905015301,310-325-0868,open,small_green,Pharmacy
"32.74459500,-117.24887900",RITE AID PHARMACY 05647,4840 NIAGARA AVENUE,SAN DIEGO,CA,921073115,619-222-7503,open,small_green,Pharmacy
"38.79237600,-123.01678800",CLOVERDALE PHARMACY,790 S Cloverdale Blvd,CLOVERDALE,CA,95425,707-894-4414,not participating,measle_white,Pharmacy
"33.78023500,-118.18539300",ATLANTIC PROFESSIONAL PHARMACY,1045 ATLANTIC AVE suite 102,LONG BEACH,CA,908133408,562-491-9799,not participating,measle_white,Pharmacy
"35.12580700,-118.46971600",SAVON PHARMACY #1347,775 S TUCKER RD,TEHACHAPI,CA,935612502,661-823-7094,open,small_green,Pharmacy
"34.13323800,-118.25212000",GLENDALE WEST PHARMACY,1109 S GLENDALE Ave A AND B,GLENDALE,CA,91205,818-548-5157,not participating,measle_white,Pharmacy
"33.93243600,-117.90143100",FISHERS BREA PHARMACY,385 W CENTRAL AVE UNIT STE E,BREA,CA,92821,714-529-2113,open,small_green,Pharmacy
"33.84341300,-117.77676100",ANAHEIM HILLS MEDICAL PHARMACY,500 S ANAHEIM HILLS RD STE 100 STE 100,ANAHEIM,CA,92807,714-279-1111,open,small_green,Pharmacy
"33.80969300,-118.10995600",SPRING PARK PHARMACY,6226 E SPRING ST STE 140,LONG BEACH,CA,908151423,562-420-1303,open,small_green,Pharmacy
"36.79357500,-119.77213400",WALGREENS #12707,4172 NORTH 1ST ST,FRESNO,CA,937264312,559-243-0124,open,small_green,Pharmacy
"37.50697000,-120.85014400",WALGREENS #3030,1591 GEER ROAD,TURLOCK,CA,953803200,209-669-6648,open,small_green,Pharmacy
"35.38407000,-119.14525600",RITE AID PHARMACY 06294,2646 ALLEN ROAD,BAKERSFIELD,CA,933123457,661-587-0275,open,small_green,Pharmacy
"37.05641100,-120.88039200",WALMART PHARMACY 10-2117,1575 W Pacheco Blvd,LOS BANOS,CA,936358505,209-826-9653,open,small_green,Pharmacy
"34.04722500,-118.52692800",PALI RX,900 VIA DE LA PAZ,PACIFIC PALISADES,CA,90272,310-454-0377,not participating,measle_white,Pharmacy
"34.10396700,-117.54341000",Cucamonga Community Pharmacy,8237 Rochester Ave Ste 140,Rancho Cucamonga,CA,917300717,909-948-8377,open,small_green,Pharmacy
"33.75741700,-117.95427900",OC Pharmacy,14150 Brookhurst St,GARDEN GROVE,CA,92843,714-590-9401,unknown,small_yellow,Pharmacy
"33.71436300,-117.19274800",RITE AID PHARMACY 05704,27350 SUN CITY BOULEVARD,SUN CITY,CA,925865506,951-301-0063,open,small_green,Pharmacy
"37.33078200,-119.65862700",CVS Pharmacy #09935,40044 Highway 49 Suite F STE F,OAKHURST,CA,93644,559-642-4227,open,small_green,Pharmacy
"38.65732300,-121.51044400",RALEY'S PHARMACY #447,4650 NATOMAS BLVD,SACRAMENTO,CA,95835,916-419-6644,open,small_green,Pharmacy
"34.07976300,-118.10588200",BIG 1 PHARMACY,415 W VALLEY BLVD,SAN GABRIEL,CA,91776,626-281-2186,open,small_green,Pharmacy
"32.97996700,-117.07624400",RITE AID PHARMACY 05662,11845 CARMEL MOUNTAIN RD,SAN DIEGO,CA,921284602,858-451-5711,open,small_green,Pharmacy
"38.49560700,-121.48397800",ANDERSON BROS FLORIN SQUARE PHARMACY,2374 FLORIN RD,SACRAMENTO,CA,958224495,916-428-3794,not participating,measle_white,Pharmacy
"34.06510000,-118.24093000",COLLEGE PHARMACY,626 W COLLEGE ST,LOS ANGELES,CA,900121616,213-624-1028,not participating,measle_white,Pharmacy
"33.99165000,-118.42199000",M & S Pharmacy,4561 CENTINELA AVE,LOS ANGELES,CA,90066,310-822-6354,not participating,measle_white,Pharmacy
"37.23466500,-121.96182600",CVS Pharmacy #09982,750 BLOSSOM HILL RD,LOS GATOS,CA,95032,408-356-3464,open,small_green,Pharmacy
"40.57356600,-122.41563500",CVS Pharmacy #09979,3375 PLACER ST,REDDING,CA,96001,530-241-7328,open,small_green,Pharmacy
"37.77899900,-122.27621200",WALGREENS #4050,1916 WEBSTER ST,ALAMEDA,CA,945012140,510-864-2800,open,small_green,Pharmacy
"37.38099700,-121.82949500",LUCKY PHARMACY,3457 MCKEE RD,SAN JOSE,CA,95127,408-937-6032,open,small_green,Pharmacy
"34.19041400,-118.44843700",YM DRUGS,6578 VAN NUYS BLVD,VAN NUYS,CA,91401,818-901-7080,unknown,small_yellow,Pharmacy
"34.26161100,-118.74839500",MID VALLEY PHARMACY,2519 ROYAL AVE,SIMI VALLEY,CA,930654700,805-527-4013,open,small_green,Pharmacy
"34.17089500,-118.57044500",TAFT PHARMACY,20056 VENTURA BLVD,WOODLAND HILLS,CA,91364,818-348-0860,not participating,measle_white,Pharmacy
"32.80887800,-116.92332900",KAISER PERMANENTE PHARMACY,1630 EAST MAIN STREET,EL CAJON,CA,92020,866-385-2630,not participating,measle_white,Pharmacy
"33.98511000,-118.39992000",KAISER PERMANENTE PHARMACY NO 333,5620 MESMER AVENUE,CULVER CITY,CA,90230,866-391-2679,not participating,measle_white,Pharmacy
"41.72573000,-122.63911000",RITE AID PHARMACY 06104,807 SOUTH MAIN STREET,YREKA,CA,960973374,530-842-5596,open,small_green,Pharmacy
"33.90644700,-117.47036900",KAISER PERMANENTE PHARMACY NO 515,10800 MAGNOLIA AVE,RIVERSIDE,CA,92505,866-362-5493,not participating,measle_white,Pharmacy
"33.88740400,-118.16014400",Santa Maria Pharmacy,16279 Paramount Blvd Ste G,Paramount,CA,90723,562-630-1620,open,small_green,Pharmacy
"37.71442500,-122.14212300",Medical Arts Pharmacy,13847 E 14TH ST SUITE 103,SAN LEANDRO,CA,94578,510-357-1881,open,small_green,Pharmacy
"34.06468000,-118.46913000",BRENT AIR PHARMACY,134 S BARRINGTON AVE,LOS ANGELES,CA,90049,310-476-2211,open,small_green,Pharmacy
"36.51929900,-119.55747600",CVS Pharmacy #09983,929 SIERRA ST,KINGSBURG,CA,93631,559-897-0290,open,small_green,Pharmacy
"39.15638200,-123.20960400",RITE AID PHARMACY 06033,680 SOUTH STATE STREET,UKIAH,CA,954824913,707-462-6850,open,small_green,Pharmacy
"38.08452600,-122.21024800",SAFEWAY PHARMACY #1631,122 Robles Way,VALLEJO,CA,945918039,707-554-6908,open,small_green,Pharmacy
"33.99697800,-117.40605400",PHARMACY EXPRESS,5575 MISSION BLVD,RIVERSIDE,CA,925094503,951-683-2172,open,small_green,Pharmacy
"38.60914200,-122.87320500",SAFEWAY PHARMACY #0998,1115 VINE STREET,HEALDSBURG,CA,954484831,707-431-0128,open,small_green,Pharmacy
"33.94539400,-116.49993300",VONS PHARMACY #2177,14200 PALM DRIVE,DESERT HOT SPRINGS,CA,922406873,760-329-1889,open,small_green,Pharmacy
"40.88297700,-121.66051400",SAFEWAY PHARMACY #4178,37264 MAIN ST,BURNEY,CA,960134374,530-335-4101,open,small_green,Pharmacy
"33.61016300,-114.59953400",Blythe Mart Pharmacy,301 W Hobsonway,BLYTHE,CA,922251639,760-922-3511,open,small_green,Pharmacy
"34.27601100,-119.23895800",College Pharmacy,90 N Ashwood Avenue,VENTURA,CA,930031810,805-642-4135,open,small_green,Pharmacy
"34.15779300,-118.38732600",RIVERSIDE PHARMACY & COMPOUNDING SHOP,11655 RIVERSIDE DR,NORTH HOLLYWOOD,CA,916021092,818-985-7230,open,small_green,Pharmacy
"37.33078200,-119.65862700",VONS PHARMACY #2409,40044 Highway 49 Ste D,OAKHURST,CA,936448875,559-642-4255,open,small_green,Pharmacy
"34.42789000,-119.87457200",COSTCO PHARMACY #474,7095 MARKET PL DR,GOLETA,CA,931175905,805-685-4141,open,small_green,Pharmacy
"33.54285400,-117.78310100",BUSHARDS PHARMACY,244 FOREST AVE,LAGUNA BEACH,CA,926512114,949-494-1059,open,small_green,Pharmacy
"33.83135800,-118.29239700",Los Angeles County Harbor UCLA N 22 Pharmacy,1000 W Carson St Bldg N-22,Torrance,CA,905022004,310-222-5663,not participating,measle_white,Pharmacy
"34.15416200,-118.64375400",RITE AID PHARMACY 06327,4710 COMMONS WAY,CALABASAS,CA,913023364,818-222-0549,open,small_green,Pharmacy
"33.75517800,-117.93819300",TRAN PHARMACY,14291 EUCLID ST STE D104,GARDEN GROVE,CA,92843,714-554-3320,not participating,measle_white,Pharmacy
"34.07740500,-117.41862400",Cole's Village Pharmacy,17691 SAN BERNARDINO AVE,FONTANA,CA,92335,949-232-4215,not participating,measle_white,Pharmacy
"32.79557300,-117.25434800",CVS Pharmacy #09937,4445 MISSION BLVD,San Diego,CA,92109,858-273-0900,open,small_green,Pharmacy
"37.99118800,-122.33174500",WALGREENS #4491,15650 SAN PABLO AVE,SAN PABLO,CA,948061240,510-243-1100,open,small_green,Pharmacy
"32.75521300,-117.22205900",CVS Pharmacy #09922,3950 W POINT LOMA BLVD,SAN DIEGO,CA,92110,619-523-1440,open,small_green,Pharmacy
"33.95589100,-118.39806300",CVS Pharmacy #09985,8900 SEPULVEDA WESTWAY,LOS ANGELES,CA,90045,310-258-0265,open,small_green,Pharmacy
"33.78234900,-118.16360700",PHNOM PICH PHARMACY INC,2338 E ANAHEIM ST SUITE 100,LONG BEACH,CA,90804,562-438-3324,unknown,small_yellow,Pharmacy
"33.03578200,-116.87846200",RITE AID PHARMACY 05638,1670 MAIN STREET,RAMONA,CA,920655240,760-788-7074,open,small_green,Pharmacy
"32.77123600,-117.00573800",Royal Pharmacy Group,5115 Garfield St,La Mesa,CA,919415103,619-282-1338,not participating,measle_white,Pharmacy
"33.91825500,-117.90381500",RITE AID PHARMACY 05732,405 WEST IMPERIAL HIGHWAY,BREA,CA,928214814,714-529-2176,open,small_green,Pharmacy
"38.02175700,-121.32344400",WALGREENS #2770,7929 Lower Sacramento Rd,STOCKTON,CA,952103723,209-474-0880,open,small_green,Pharmacy
"34.15217200,-118.23095700",DRUG CENTER PHARMACY II,1530 E Chevy Chase Dr Ste 102,GLENDALE,CA,91206,818-507-8466,not participating,measle_white,Pharmacy
"37.30982600,-121.02060800",RITE AID PHARMACY 06013,1935 N STREET,NEWMAN,CA,953601419,209-862-1208,open,small_green,Pharmacy
"38.61783800,-121.40141200",Anderson Bros. Town & Country Pharmacy,2900 FULTON AVE,SACRAMENTO,CA,958214994,916-489-3638,not participating,measle_white,Pharmacy
"38.62863500,-121.35492600",RITE AID PHARMACY 06403,4701 WHITNEY AVENUE,CARMICHAEL,CA,956082953,916-483-8479,open,small_green,Pharmacy
"33.83318900,-118.12651100",VILLAGE ROAD PHARMACY,5412 VILLAGE RD,LONG BEACH,CA,908081698,562-425-6434,open,small_green,Pharmacy
"33.49628200,-117.66072900",RITE AID PHARMACY 05750,31890 PLAZA DRIVE,SAN JUAN CAPISTRANO,CA,926753725,949-248-3318,open,small_green,Pharmacy
"37.29364800,-121.91091100",SAFEWAY PHARMACY #1483,1530 HAMILTON AVE,SAN JOSE,CA,951254539,408-264-5391,open,small_green,Pharmacy
"33.69985300,-117.88578000",VONS PHARMACY #1626,3650 S BRISTOL ST,SANTA ANA,CA,927047302,714-540-0393,open,small_green,Pharmacy
"32.63381600,-117.08170300",MEDICAL CENTER PHARMACY,480 4TH AVE,CHULA VISTA,CA,91910,619-427-1444,open,small_green,Pharmacy
"33.77581900,-118.37775800",PAVILIONS PHARMACY #2233,7 Peninsula Ctr,ROLLING HILLS,CA,902743506,310-541-1915,open,small_green,Pharmacy
"34.01482200,-118.09843100",BEVERLY PLAZA PHARMACY,101 E BEVERLY BLVD STE 101,MONTEBELLO,CA,906404319,323-725-7155,open,small_green,Pharmacy
"38.67751000,-121.19750100",CVS Pharmacy #09980,9479 MADISON AVE,FOLSOM,CA,95630,916-987-0342,open,small_green,Pharmacy
"35.29536500,-119.03840700",RITE AID PHARMACY 06303,3225 PANAMA LANE,BAKERSFIELD,CA,933133732,661-396-0108,open,small_green,Pharmacy
"32.80014900,-116.96219900",NUDOS PHARMACY,455 N MAGNOLIA AVE,EL CAJON,CA,92020,619-442-0303,not participating,measle_white,Pharmacy
"35.12901400,-120.59770700",WALMART PHARMACY 10-2556,1168 W Branch St,ARROYO GRANDE,CA,934201906,805-474-0900,open,small_green,Pharmacy
"33.98542700,-117.71400000",RITE AID PHARMACY 05578,4200 CHINO HILLS PARKWAY SUITE 500,CHINO HILLS,CA,917093779,909-393-5710,open,small_green,Pharmacy
"35.36728900,-120.84383000",RITE AID PHARMACY 05830,740 QUINTANA ROAD CYPRESS PLAZA SHOPPING CENTER,MORRO BAY,CA,934421940,805-772-6198,open,small_green,Pharmacy
"33.92222200,-116.94765700",RITE AID PHARMACY 05671,1660 E First St,Beaumont,CA,922233175,951-769-1285,open,small_green,Pharmacy
"33.69575800,-117.95427500",RITE AID PHARMACY 05762,18395 BROOKHURST STREET FOUNTAIN VALLEY PROMENADE,FOUNTAIN VALLEY,CA,927086703,714-965-1973,open,small_green,Pharmacy
"34.42705500,-117.57204500",RITE AID PHARMACY 05700,4120 Phelan Road,PHELAN,CA,923718912,760-868-3413,open,small_green,Pharmacy
"39.23847200,-120.03403700",SAFEWAY PHARMACY #1592,7815 N LAKE BLVD,KINGS BEACH,CA,96143,530-546-0186,open,small_green,Pharmacy
"37.92473300,-122.31894100",WALGREENS #3770,11565 SAN PABLO AVE,EL CERRITO,CA,945301951,510-234-9300,open,small_green,Pharmacy
"37.67250800,-121.03612000",WALMART PHARMACY 10-1587,2225 Plaza Pkwy,Modesto,CA,953506215,209-524-4724,open,small_green,Pharmacy
"38.43406100,-122.69010000",RITE AID PHARMACY 06023,1551 FARMERS LANE,SANTA ROSA,CA,954057525,707-544-4050,open,small_green,Pharmacy
"34.07131200,-118.44354500",UCLA MEDICAL PLAZA LEVEL I PHARMACY,200 UCLA MEDICAL PLAZA SUITE 135,LOS ANGELES,CA,900956949,310-794-1176,not participating,measle_white,Pharmacy
"32.83725700,-116.77904500",RITE AID PHARMACY 06225,1665 ALPINE BOULEVARD,ALPINE,CA,919013859,619-659-1085,open,small_green,Pharmacy
"34.07131200,-118.44354500",UCLA MEDICAL PLAZA LEVEL IV PHARMACY,200 UCLA MEDICAL PLAZA SUITE 426,LOS ANGELES,CA,900956949,310-794-7458,not participating,measle_white,Pharmacy
"33.91697000,-117.99384000",RITE AID PHARMACY 06333,15800 IMPERIAL HIGHWAY,LA MIRADA,CA,906382512,562-902-5538,open,small_green,Pharmacy
"34.52528000,-117.22047400",SAVON PHARMACY #3513,20261 HWY 18,APPLE VALLEY,CA,923072953,760-242-1323,open,small_green,Pharmacy
"33.51010700,-117.12563700",CVS Pharmacy #09920,30640 RANCHO CALIFORNIA RD,TEMECULA,CA,92591,951-695-1713,open,small_green,Pharmacy
"33.82498300,-117.99620200",THE PHARMACY,3055 W ORANGE STE 108,ANAHEIM,CA,92804,714-995-4161,open,small_green,Pharmacy
"36.77103700,-119.86475600",CVS Pharmacy #09971,4077 W CLINTON AVE,FRESNO,CA,93722,559-271-3177,open,small_green,Pharmacy
"37.36505000,-121.84842200",KING PHARMACY AND DME,2323 MONTPELIER DR STE D,SAN JOSE,CA,95116,408-347-0193,unknown,small_yellow,Pharmacy
"37.37268700,-122.05796500",SAFEWAY PHARMACY #1196,639 S BERNARDO AVE,SUNNYVALE,CA,940871020,408-732-5902,open,small_green,Pharmacy
"32.73987100,-116.93808800",SAV-ON PHARMACY #2783,2899 JAMACHA RD,EL CAJON,CA,920194397,619-670-7880,open,small_green,Pharmacy
"37.79411900,-122.39673200",WALGREENS #4492,33 DRUMM ST,SAN FRANCISCO,CA,941114805,415-989-6116,open,small_green,Pharmacy
"37.97198900,-122.52543700",WALGREENS #4625,830 3RD ST,SAN RAFAEL,CA,949013302,415-455-9919,open,small_green,Pharmacy
"33.74733400,-116.98524300",WALGREENS #5038,1661 W FLORIDA AVE,HEMET,CA,925433818,951-929-5351,open,small_green,Pharmacy
"33.83068500,-118.16509100",RALPHS PHARMACY,2250 E CARSON ST,LONG BEACH,CA,90807,562-490-0201,not participating,measle_white,Pharmacy
"32.70723200,-117.08568700",MEDICAL CENTER PHARMACY,286 Euclid Ave Ste 206,SAN DIEGO,CA,921143612,619-819-2200,open,small_green,Pharmacy
"39.75442100,-121.86205600",RALEY'S PHARMACY #245,211 WEST EAST AVENUE,CHICO,CA,959267202,530-899-3790,open,small_green,Pharmacy
"33.96952300,-118.16561100",RITE AID PHARMACY 05459,6959 EASTERN AVENUE,BELL GARDENS,CA,902013926,323-562-4613,open,small_green,Pharmacy
"36.95196500,-120.07482200",CVS Pharmacy #09986,1400 HOWARD RD,MADERA,CA,93637,559-661-8380,open,small_green,Pharmacy
"37.37152900,-122.08745400",CVS Pharmacy #09987,1798 MIRAMONTE AVE,MOUNTAIN VIEW,CA,94040,650-969-6297,open,small_green,Pharmacy
"37.93582000,-121.69922100",SAFEWAY PHARMACY #1234,1125 SECOND ST,BRENTWOOD,CA,945132211,925-634-6782,open,small_green,Pharmacy
"34.00913200,-118.33915600",GARFIELD PRESCRIPTION PHARMACY,3756 SANTA ROSALIA DR,LOS ANGELES,CA,90008,323-295-5585,open,small_green,Pharmacy
"37.82339400,-122.26607700",WALGREENS #3170,3400 TELEGRAPH AVE,OAKLAND,CA,946093004,510-597-0458,open,small_green,Pharmacy
"32.71719200,-117.15912500",ALLEN PHARMACY,1141 6TH AVE,SAN DIEGO,CA,921015203,619-232-8101,open,small_green,Pharmacy
"37.43366000,-122.12905100",CVS Pharmacy #09984,2701 MIDDLEFIELD RD,PALO ALTO,CA,94306,650-330-0132,open,small_green,Pharmacy
"37.65927000,-120.99385800",WALGREENS #2865,1101 MCHENRY AVE,MODESTO,CA,953505439,209-577-8695,open,small_green,Pharmacy
"32.81983000,-117.17279100",BALBOA PHARMACY,6465 Balboa Ave Ste 101,SAN DIEGO,CA,921113124,858-278-0111,open,small_green,Pharmacy
"37.47776100,-120.85079000",CVS Pharmacy #09919,1621 LANDER AVE,TURLOCK,CA,95380,209-669-6446,open,small_green,Pharmacy
"35.32443700,-119.02191800",WALGREENS #3272,3315 SOUTH H STREET,BAKERSFIELD,CA,933046533,661-396-0634,open,small_green,Pharmacy
"32.75538500,-117.10370000",NGUYEN HIENS PHARMACY,4242 EL CAJON BLVD,SAN DIEGO,CA,921051230,619-521-0013,not participating,measle_white,Pharmacy
"33.89221200,-118.29607300",PRESCRIPTIONS UNLIMITED PHARMACY,1141 W REDONDO BEACH BLVd. STE 100,GARDENA,CA,902473586,310-515-1881,not participating,measle_white,Pharmacy
"33.78820900,-118.14658700",Yee's Prescription Pharmacy,1703 TERMINO AVE,LONG BEACH,CA,90804,562-597-7733,open,small_green,Pharmacy
"37.95868600,-122.09435000",CVS Pharmacy #09989,6668 ALHAMBRA AVE,MARTINEZ,CA,94553,925-935-9430,open,small_green,Pharmacy
"37.73884900,-121.42710900",HAROLD K REICHS PHARMACY,39 W TENTH ST,TRACY,CA,95376,209-835-1832,not participating,measle_white,Pharmacy
"37.79016300,-122.39754400",WALGREENS #4275,456 MISSION ST,SAN FRANCISCO,CA,941052502,415-348-9600,open,small_green,Pharmacy
"34.09833600,-117.43609900",FINLEY'S REXALL DRUG,8554 SIERRA AVE,FONTANA,CA,92335,909-822-2288,open,small_green,Pharmacy
"38.00888000,-121.31987600",RITE AID PHARMACY 05998,6455 PACIFIC AVENUE,STOCKTON,CA,952073715,209-478-5062,open,small_green,Pharmacy
"37.66890400,-120.99414200",RITE AID PHARMACY 06008,1707 MCHENRY AVENUE,MODESTO,CA,953504306,209-526-4773,open,small_green,Pharmacy
"37.79756800,-122.18194300",CVS Pharmacy #09378,4100 REDWOOD RD,OAKLAND,CA,94619,510-531-0602,open,small_green,Pharmacy
"38.00420200,-121.84357500",KAISER DELTA SQUARE PHARMACY,3670 DELTA FAIR BLVD,ANTIOCH,CA,94509,925-779-5327,not participating,measle_white,Pharmacy
"38.57946800,-121.49454300",RITE AID PHARMACY 06069,831 K STREET,SACRAMENTO,CA,958143509,916-444-0690,open,small_green,Pharmacy
"34.19118400,-118.62352100",CVS Pharmacy #16062,6635 FALLBROOK AVE,WEST HILLS,CA,91307,818-888-5861,open,small_green,Pharmacy
"32.81337700,-115.57738000",WALMART PHARMACY 10-1555,2150 N Waterman Ave,EL CENTRO,CA,922431605,760-337-1603,open,small_green,Pharmacy
"37.55485400,-122.30362100",RITE AID PHARMACY 05902,666 CONCAR DRIVE,SAN MATEO,CA,944022696,650-573-8551,open,small_green,Pharmacy
"38.59680300,-121.38182600",RITE AID PHARMACY 06079,1730 WATT AVENUE,SACRAMENTO,CA,958252140,916-483-9268,open,small_green,Pharmacy
"38.10449100,-122.23246700",RITE AID PHARMACY 05945,2021 SOLANO AVENUE SOLANO80 SHOPPING CENTER,VALLEJO,CA,945906498,707-552-1476,open,small_green,Pharmacy
"36.73512800,-119.70085200",RITE AID PHARMACY 05872,5574 EAST KINGS CANYON,FRESNO,CA,937274526,559-458-0534,open,small_green,Pharmacy
"37.33712900,-122.03353600",RITE AID PHARMACY 05967,20572 HOMESTEAD ROAD,CUPERTINO,CA,950140432,408-253-2005,open,small_green,Pharmacy
"37.33115300,-120.46783400",RALEY'S PHARMACY #309,3550 NORTH G ST,MERCED,CA,953480691,209-722-3853,open,small_green,Pharmacy
"34.07830500,-118.13272300",ABC PHARMACY,841 W VALLEY BLVD STE 101,ALHAMBRA,CA,918033234,626-457-8888,unknown,small_yellow,Pharmacy
"37.40118100,-122.10641100",CVS Pharmacy #16113,555 Showers Dr,MOUNTAIN VIEW,CA,94040,650-965-0129,open,small_green,Pharmacy
"38.16737100,-121.14396400",LOCKEFORD DRUG,14090 E HWY 88,LOCKEFORD,CA,95237,209-727-5527,not participating,measle_white,Pharmacy
